2015-04-15 14:55:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:2.340 | 买入:2000股 | 总持仓:14900股 | 等级:-4
2015-04-16 09:32:00 - INFO  - ?【加仓】500ETF (510500.XSHG) | 价格:7.530 | 买入:600股 | 总持仓:4887股 | 等级:0
2015-04-16 09:49:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:7.760 | 卖出:600股 | 总持仓:4287股 | 做T净赚:137.53 | 剩余等级:-1
2015-04-16 10:43:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:2.412 | 卖出:2100股 | 总持仓:12800股 | 做T净赚:150.69 | 剩余等级:-5
2015-04-17 09:41:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:8.000 | 卖出:600股 | 总持仓:3687股 | 做T净赚:143.52 | 剩余等级:-2
2015-04-20 09:33:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:2.330 | 买入:2000股 | 总持仓:14800股 | 等级:-4
2015-04-21 10:02:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:2.401 | 卖出:2100股 | 总持仓:12700股 | 做T净赚:148.60 | 剩余等级:-5
2015-04-21 14:31:00 - INFO  - ?【破顶-提前】创业板ETF易方达 (159915.XSHE) | 价格:2.474 | 调仓至:20200股 | 等级:-5
2015-04-22 09:39:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:8.240 | 卖出:600股 | 总持仓:3087股 | 做T净赚:143.51 | 剩余等级:-3
2015-04-23 09:32:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:2.550 | 卖出:2000股 | 总持仓:18200股 | 做T净赚:151.49 | 剩余等级:-1
2015-04-24 10:33:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:2.631 | 卖出:1900股 | 总持仓:16300股 | 做T净赚:153.40 | 剩余等级:-2
2015-04-27 09:32:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:8.509 | 卖出:600股 | 总持仓:2487股 | 做T净赚:160.89 | 剩余等级:-4
2015-04-27 09:39:00 - INFO  - ?【止盈】纳指ETF (513100.XSHG) | 价格:1.481 | 卖出:3400股 | 总持仓:28700股 | 做T净赚:149.10 | 剩余等级:-2
2015-04-28 14:23:00 - INFO  - ?【加仓】500ETF (510500.XSHG) | 价格:8.250 | 买入:500股 | 总持仓:2987股 | 等级:-3
2015-04-29 14:51:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:2.710 | 卖出:1900股 | 总持仓:14400股 | 做T净赚:149.59 | 剩余等级:-3
2015-04-30 09:31:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:8.512 | 卖出:600股 | 总持仓:2387股 | 做T净赚:156.69 | 剩余等级:-4
