timestamp,action,name,code,price,shares,position,profit,level,date,year_month,label
2019-04-15 09:36:00,止盈,医药ETF,512010.XSHG,1.744,3100.0,16100,107.96,-5.0,2019-04-15,2019-04,"医药ETF
512010.XSHG"
2019-04-15 13:56:00,加仓,医药ETF,512010.XSHG,1.708,3100.0,19200,,-4.0,2019-04-15,2019-04,"医药ETF
512010.XSHG"
2019-04-16 09:31:00,加仓,500ETF,510500.XSHG,6.002,900.0,3900,,-6.0,2019-04-16,2019-04,"500ETF
510500.XSHG"
2019-04-16 13:53:00,止盈,500ETF,510500.XSHG,6.127,900.0,3000,111.95,-7.0,2019-04-16,2019-04,"500ETF
510500.XSHG"
2019-04-17 14:37:00,加仓,黄金ETF,518880.XSHG,2.768,1700.0,19300,,1.0,2019-04-17,2019-04,"黄金ETF
518880.XSHG"
2019-04-22 14:58:00,加仓,中概互联,513050.XSHG,1.297,3800.0,31200,,-2.0,2019-04-22,2019-04,"中概互联
513050.XSHG"
2019-04-23 11:14:00,加仓,500ETF,510500.XSHG,6.002,900.0,3900,,-6.0,2019-04-23,2019-04,"500ETF
510500.XSHG"
2019-04-23 13:48:00,止盈,纳指ETF,513100.XSHG,2.7,2200.0,4600,116.01,-8.0,2019-04-23,2019-04,"纳指ETF
513100.XSHG"
2019-04-25 09:55:00,破顶,纳指ETF,513100.XSHG,2.755,,18100,,,2019-04-25,2019-04,"纳指ETF
513100.XSHG"
2019-04-25 14:34:00,加仓,500ETF,510500.XSHG,5.88,900.0,4800,,-5.0,2019-04-25,2019-04,"500ETF
510500.XSHG"
2019-04-26 09:47:00,加仓,医药ETF,512010.XSHG,1.672,3100.0,22300,,-3.0,2019-04-26,2019-04,"医药ETF
512010.XSHG"
2019-04-29 09:37:00,加仓,500ETF,510500.XSHG,5.76,900.0,5700,,-4.0,2019-04-29,2019-04,"500ETF
510500.XSHG"
2019-04-29 10:46:00,加仓,500ETF,510500.XSHG,5.643,900.0,6600,,-3.0,2019-04-29,2019-04,"500ETF
510500.XSHG"
2019-04-29 10:52:00,止盈,纳指ETF,513100.XSHG,2.811,1800.0,16300,100.29,-1.0,2019-04-29,2019-04,"纳指ETF
513100.XSHG"
2019-04-29 13:25:00,止盈,医药ETF,512010.XSHG,1.706,3100.0,19200,104.87,-4.0,2019-04-29,2019-04,"医药ETF
512010.XSHG"
2019-04-29 13:30:00,止盈,500ETF,510500.XSHG,5.758,900.0,5700,102.98,-4.0,2019-04-29,2019-04,"500ETF
510500.XSHG"
2019-04-29 14:50:00,加仓,500ETF,510500.XSHG,5.642,900.0,6600,,-3.0,2019-04-29,2019-04,"500ETF
510500.XSHG"
2019-05-06 09:31:00,加仓,500ETF,510500.XSHG,5.462,900.0,7500,,-2.0,2019-05-06,2019-05,"500ETF
510500.XSHG"
2019-05-06 09:31:00,加仓,医药ETF,512010.XSHG,1.642,3100.0,22300,,-3.0,2019-05-06,2019-05,"医药ETF
512010.XSHG"
2019-05-06 10:54:00,加仓,500ETF,510500.XSHG,5.352,900.0,8400,,-1.0,2019-05-06,2019-05,"500ETF
510500.XSHG"
2019-05-06 10:59:00,加仓,医药ETF,512010.XSHG,1.603,3100.0,25400,,-2.0,2019-05-06,2019-05,"医药ETF
512010.XSHG"
2019-05-06 13:29:00,加仓,纳指ETF,513100.XSHG,2.754,1800.0,18100,,0.0,2019-05-06,2019-05,"纳指ETF
513100.XSHG"
2019-05-06 14:03:00,加仓,500ETF,510500.XSHG,5.243,900.0,9300,,0.0,2019-05-06,2019-05,"500ETF
510500.XSHG"
2019-05-07 09:52:00,止盈,医药ETF,512010.XSHG,1.636,3100.0,22300,101.79,-3.0,2019-05-07,2019-05,"医药ETF
512010.XSHG"
2019-05-08 09:31:00,加仓,医药ETF,512010.XSHG,1.6,3100.0,25400,,-2.0,2019-05-08,2019-05,"医药ETF
512010.XSHG"
2019-05-08 10:26:00,止盈,医药ETF,512010.XSHG,1.633,3100.0,22300,101.79,-3.0,2019-05-08,2019-05,"医药ETF
512010.XSHG"
2019-05-08 10:45:00,止盈,500ETF,510500.XSHG,5.351,900.0,8400,96.72,-1.0,2019-05-08,2019-05,"500ETF
510500.XSHG"
2019-05-09 09:32:00,加仓,纳指ETF,513100.XSHG,2.697,1800.0,19900,,1.0,2019-05-09,2019-05,"纳指ETF
513100.XSHG"
2019-05-09 09:50:00,加仓,医药ETF,512010.XSHG,1.6,3100.0,25400,,-2.0,2019-05-09,2019-05,"医药ETF
512010.XSHG"
2019-05-09 10:29:00,加仓,中概互联,513050.XSHG,1.271,3800.0,35000,,-1.0,2019-05-09,2019-05,"中概互联
513050.XSHG"
2019-05-09 10:48:00,加仓,500ETF,510500.XSHG,5.24,900.0,9300,,0.0,2019-05-09,2019-05,"500ETF
510500.XSHG"
2019-05-09 10:48:00,加仓,医药ETF,512010.XSHG,1.568,3100.0,28500,,-1.0,2019-05-09,2019-05,"医药ETF
512010.XSHG"
2019-05-10 09:40:00,止盈,500ETF,510500.XSHG,5.35,900.0,8400,98.52,-1.0,2019-05-10,2019-05,"500ETF
510500.XSHG"
2019-05-10 09:48:00,止盈,医药ETF,512010.XSHG,1.6,3100.0,25400,98.7,-2.0,2019-05-10,2019-05,"医药ETF
512010.XSHG"
